Row Labels,Count of movie_id,tite
1640548,22,Rampart
1235841,22,Sidewalls
1567233,22,Forks Over Knives
1639826,22,Justin and the Knights of Valour
1185416,22,When in Rome
1176740,22,Away We Go
1181791,22,Black Death
1554091,22,A Better Life
1285309,22,The Joneses
1198138,22,Obsessed
1190536,22,Black Dynamite
1498569,22,Restless
1272886,22,Small Apartments
1440232,22,Little White Lies
1369706,22,The Ward
499556,22,War
478134,22,In the Valley of Elah
443701,22,The X Files: I Want to Believe
483607,22,Doomsday
1121794,22,Sword of the Stranger
456912,22,A Bittersweet Life
866439,22,Made of Honor
1029231,22,Krrish 3
1156466,22,Undisputed III : Redemption
790770,22,Miles Ahead
455538,22,How to Lose Friends & Alienate People
464154,22,Piranha 3D
1032825,22,The Other Woman
265349,22,The Mothman Prophecies
251075,22,Evolution
425123,22,Just Like Heaven
346491,22,Alexander
300051,22,Jersey Girl
328589,22,Under the Tuscan Sun
421082,22,Control
256415,22,Sweet Home Alabama
425413,22,"Run, Fatboy, Run"
271027,22,Kiss of the Dragon
280609,22,Dog Soldiers
293564,22,Rush Hour 3
395699,22,The Pacifier
247199,22,The Believer
355295,22,The Brothers Grimm
109045,22,"The Adventures of Priscilla, Queen of the Desert"
120749,22,Mercury Rising
103759,22,Bad Lieutenant
119223,22,Great Expectations
102494,22,My Own Private Idaho
120177,22,Spawn
106387,22,Benny & Joon
99938,22,Kindergarten Cop
113243,22,Hackers
110622,22,Naked Gun 33: The Final Insult
181536,22,Finding Forrester
146984,22,The Legend of Bagger Vance
99422,22,Dick Tracy
98382,22,Star Trek V: The Final Frontier
200550,22,Coyote Ugly
105151,22,The Player
138524,22,Intolerable Cruelty
96320,22,Twins
81534,22,Somewhere in Time
91530,22,The Mission
42546,22,Harvey
60107,22,Andrei Rublev
69467,22,Cries and Whispers
68611,22,Frenzy
90142,22,Teen Wolf
81070,22,The Long Good Friday
47034,22,Godzilla
19254,22,The Passion of Joan of Arc
93565,22,Moonstruck
37008,22,Laura
60522,22,How to Steal a Million
83929,22,Fast Times at Ridgemont High
75784,22,A Bridge Too Far
97659,22,Kickboxer
65571,22,The Conformist
43274,22,Alice in Wonderland
53285,22,Sleeping Beauty
92675,22,Bloodsport
4939066,21,Operation Chromite
3896738,21,Hounds of Love
5882970,21,Tubelight
5275892,21,O.J.: Made in America
4572820,21,For the Love of Spock
6777338,21,The Villainess
6738136,21,Revenge
5711148,21,Film Stars Don't Die in Liverpool
4701724,21,Early Man
4635372,21,Masaan
7318202,21,Butterflies
4660980,21,The Bad Education Movie
5175450,21,Mark Felt: The Man Who Brought Down the White House
7830574,21,Ricky Gervais: Humanity
3830162,21,A War
5538800,21,Why Blame It on the Child?
3832914,21,War Room
4425064,21,Steve Jobs: The Man in the Machine
3266284,21,November Criminals
2474024,21,The Last Five Years
2436516,21,Go Goa Gone
2427502,21,Easy Money III
2793490,21,Starry Eyes
2395199,21,Enemies Closer
2503154,21,The Den
3204392,21,The Kingdom of Dreams and Madness
3296658,21,Rams
2978462,21,Dolphin Tale 2
2720826,21,Birth of the Dragon
2625598,21,Living on One Dollar
2935564,21,The Connection
2465140,21,The Single Moms Club
2091478,21,Air
2090465,21,Black Butterfly
1800338,21,Accused
2181931,21,English Vinglish
2133196,21,Born to Be Blue
2140671,21,Wither
1702443,21,Justin Bieber: Never Say Never
1845838,21,Metro Manila
1742650,21,I Don't Know How She Does It
2147365,21,Keith Lemon: The Film
1878841,21,The Darkness
1724970,21,Beyond Skyline
1710417,21,Lola Versus
2084953,21,Terms and Conditions May Apply
1986953,21,Storage 24
2066176,21,Any Day Now
1837613,21,Northern Soul
1193631,21,Step Up 3D
1233301,21,Ironclad
1560985,21,The Devil Inside
1655416,21,Mental
1430615,21,Big Miracle
1320261,21,Gulliver's Travels
889583,21,Brno
881891,21,All About Steve
780548,21,Kid Cannabis
469641,21,World Trade Center
961097,21,A Monster in Paris
455960,21,The Hitcher
1127715,21,Sin Nombre
1067774,21,Monte Carlo
491747,21,Away from Her
800069,21,The Hills Have Eyes 2
1075747,21,Jonah Hex
1082601,21,Fighting
284837,21,Ali G Indahouse
421238,21,The Proposition
386140,21,The Legend of Zorro
405508,21,Rang De Basanti
327554,21,Catwoman
338095,21,High Tension
368909,21,Ong-Bak: The Thai Warrior
274309,21,24 Hour Party People
421206,21,Gridiron Gang
250687,21,Rat Race
356721,21,I Heart Huckabees
306047,21,Scary Movie 3
267913,21,Scooby-Doo
418455,21,Adam's Apples
307453,21,Shark Tale
118689,21,Bean
185431,21,Little Nicky
119468,21,Kiss the Girls
110478,21,Maverick
120787,21,A Perfect Murder
107144,21,Hot Shots! Part Deux
102803,21,The Rocketeer
144120,21,Bride of Chucky
118843,21,"Black Cat, White Cat"
115736,21,Bound
145531,21,Stigmata
115751,21,Breaking the Waves
114694,21,Tommy Boy
171363,21,The Haunting
116908,21,The Long Kiss Goodnight
102587,21,Only Yesterday
105265,21,A River Runs Through It
102059,21,Hot Shots!
120844,21,Star Trek: Insurrection
120461,21,Volcano
103241,21,What About Bob?
95742,21,A Nightmare on Elm Street 4: The Dream Master
88286,21,Top Secret!
86154,21,Psycho II
91059,21,Flight of the Navigator
39628,21,Miracle on 34th Street
91217,21,Hoosiers
48028,21,East of Eden
87050,21,Children of the Corn
66206,21,Patton
26029,21,The 39 Steps
50783,21,Nights of Cabiria
53976,21,The Virgin Spring
58777,21,Zulu
87995,21,Repo Man
55601,21,Viridiana
89469,21,Legend
89155,21,Fletch
80749,21,The Fog
65462,21,Beneath the Planet of the Apes
3775086,20,They Call Me Jeeg
4348012,20,Mayhem
6302160,20,Pandora
4799064,20,Mindhorn
4714568,20,The Young Offenders
4185572,20,The Hunting Ground
3595298,20,Prem Ratan Dhan Payo
4935334,20,Southbound
4303340,20,I Am Not a Serial Killer
3824386,20,Lava
4084744,20,Battle for Sevastopol
5805752,20,Brigsby Bear
4375438,20,The Club
4008652,20,I Am Ali
4769824,20,In This Corner of the World
5929750,20,Beatriz at Dinner
4126438,20,The Ones Below
3270538,20,Requiem for the American Dream
2474976,20,The Hallow
2693664,20,Young Ones
2272350,20,The Battery
3330764,20,The Neighbor
3365778,20,Breathe
2505294,20,Ask Me Anything
2674454,20,Churchill
2557276,20,Against the Sun
1666335,20,The Calling
2113809,20,The Wee Man
1684925,20,Wish You Were Here
1828995,20,Delicacy
1785635,20,The Vault
1976989,20,Love and Honor
1810697,20,Meeting Evil
1865567,20,Wrong Turn 4: Bloody Beginnings
2205401,20,Addicted
1935914,20,The Last Days
2125666,20,The Queen of Versailles
2077851,20,Sleepwalk with Me
1786751,20,CBGB
1886493,20,Catch.44
1827579,20,Spike Island
2055709,20,Penthouse North
1519461,20,Area 51
1638353,20,The Patience Stone
1440161,20,A Little Bit of Heaven
1549589,20,Elles
1311067,20,Halloween II
1414382,20,You Again
1251757,20,Middle Men
1334102,20,The Resident
1314228,20,Did You Hear About the Morgans?
1186370,20,Spread
1507563,20,Dark Tide
1656192,20,Special Forces
1499666,20,Castaway on the Moon
1564349,20,Dolphin Tale
1175491,20,W.
1017451,20,The Runaways
960731,20,Bedtime Stories
988595,20,27 Dresses
787442,20,The Attack
443676,20,Undisputed II: Last Man Standing
494238,20,Inkheart
988047,20,Traitor
498399,20,We Own the Night
460829,20,Inland Empire
1116184,20,Jackass 3D
460989,20,The Wind That Shakes the Barley
477051,20,Norbit
438315,20,Peaceful Warrior
469903,20,The Express
963794,20,The Ruins
443473,20,The Condemned
452637,20,Lady in the Water
451079,20,Horton Hears a Who!
435679,20,Keith
260991,20,Joint Security Area
377981,20,Gnomeo & Juliet
296042,20,Ichi the Killer
351977,20,Walking Tall
417217,20,Two for the Money
331811,20,0.468055556
245674,20,Thir13en Ghosts
356680,20,The Family Stone
360201,20,Wimbledon
388419,20,Christmas with the Kranks
342258,20,Unleashed
424880,20,Candy
418819,20,Land of the Dead
385880,20,Monster House
120891,20,Wild Wild West
120587,20,Antz
105435,20,Sneakers
139239,20,Go
114508,20,Species
110074,20,The Hudsucker Proxy
104466,20,Husbands and Wives
105046,20,Of Mice and Men
116253,20,Executive Decision
115759,20,Broken Arrow
114436,20,Showgirls
98384,20,Steel Magnolias
122718,20,Small Soldiers
115964,20,Crash
173840,20,Final Fantasy: The Spirits Within
110877,20,The Postman
55499,20,Through a Glass Darkly
94336,20,Withnail & I
48021,20,Rififi
42593,20,In a Lonely Place
42332,20,Cinderella
91541,20,The Money Pit
83190,20,Thief
53221,20,Rio Bravo
85382,20,Cujo
87078,20,Conan the Destroyer
45061,20,The Quiet Man
10323,20,The Cabinet of Dr. Caligari
67065,20,Escape from the Planet of the Apes
24216,20,King Kong
67328,20,The Last Picture Show
87298,20,Friday the 13th: The Final Chapter
96933,20,Black Rain
15648,20,Battleship Potemkin
40725,20,The Red Shoes
80661,20,Dressed to Kill
69947,20,The Day of the Jackal
36342,20,Shadow of a Doubt
4698584,19,Neruda
4061010,19,Blackway
4110568,19,Dil Dhadakne Do
3655414,19,To Steal from a Thief
5165344,19,Rustom
4183692,19,Woodlawn
4103724,19,Forever My Girl
4935372,19,The Devil's Candy
3481634,19,Inconceivable
3488328,19,Pound of Flesh
6108090,19,Secret Superstar
4217392,19,Kung Fu Yoga
5173032,19,Buster's Mal Heart
3697626,19,A Hard Day
4855748,19,XOXO
4795124,19,How to Be a Latin Lover
4158876,19,Other People
5462326,19,Mom and Dad
4163020,19,Tales of Halloween
5982852,19,Jolly LLB 2
7768848,19,#N/A
3612032,19,Wrong Turn 6: Last Resort
2395385,19,1
3014284,19,The LEGO Ninjago Movie
2295722,19,Falcon Rising
2580382,19,The Survivalist
3374966,19,The Mafia Kills Only in Summer
2461520,19,Man Down
2360446,19,The Hooligan Factory
2597768,19,Come and Find Me
3013610,19,Mia Madre
2350892,19,Bad Country
3286052,19,The Blackcoat's Daughter
3233418,19,Spare Parts
3110960,19,Jimmy's Hall
3155328,19,Win It All
3305308,19,Trespass Against Us
2518788,19,1
2369396,19,Bounty Killer
2902646,19,Bangun Lagi Dong Lupus
3184934,19,The New Girlfriend
3162938,19,The True Cost
2577172,19,GirlHouse
3062880,19,Gett: The Trial of Viviane Amsalem
3294200,19,The Falling
2113075,19,The Inevitable Defeat of Mister & Pete
2224317,19,Lootera
1821426,19,Family Weekend
1714208,19,The Woman
2025667,19,Smiley
1766094,19,So Undercover
1847731,19,Tomboy
1921070,19,Pusher
1702425,19,Casa De Mi Padre
2182001,19,Legend No. 17
2124787,19,Final Girl
2027136,19,Kristy
2112210,19,My Awkward Sexual Adventure
2102496,19,Cabin Fever: Patient Zero
1421051,19,Somewhere
1322312,19,Going the Distance
1185834,19,Star Wars: The Clone Wars
1196141,19,Diary of a Wimpy Kid
1216520,19,Womb
1456472,19,We Have a Pope
1230385,19,The Yellow Sea
1536410,19,Faces in the Crowd
1226681,19,Pontypool
1031280,19,Splinter
462465,19,Outlander
891527,19,Lions for Lambs
814335,19,The Stepfather
875034,19,Nine
1032815,19,"I Love You, Beth Cooper"
472198,19,Notorious
1098327,19,Dragonball Evolution
1130080,19,The Informant!
462322,19,Grindhouse
871510,19,Chak De! India
465203,19,Them
1135985,19,Sex Drive
1113829,19,George Harrison: Living in the Material World
880502,19,The Edge of Heaven
804516,19,P2
436331,19,Friends with Money
476735,19,My Father and My Son
799934,19,Be Kind Rewind
825236,19,Caramel
375173,19,Alfie
324554,19,Wicker Park
266489,19,Duplex
398375,19,Rumor Has It...
293715,19,My Sassy Girl
328538,19,Thirteen
298814,19,The Core
367110,19,"Swades: We, the People"
209958,19,The Cell
286244,19,The Triplets of Belleville
428870,19,A Moment to Remember
405325,19,Sky High
297884,19,Far from Heaven
378793,19,Speak
396752,19,Nanny McPhee
261983,19,Session 9
424345,19,Clerks II
386032,19,Sicko
267804,19,The One
406759,19,The Eye
212712,19,2046
398712,19,Assault on Precinct 13
358082,19,Robots
408345,19,Firewall
318649,19,Sahara
257756,19,High Crimes
380599,19,Oliver Twist
387575,19,Seed of Chucky
387877,19,The Black Dahlia
110950,19,Reality Bites
99939,19,King of New York
120686,19,Stepmom
108071,19,The Secret Garden
144201,19,The Girl on the Bridge
117894,19,Thinner
103060,19,Teenage Mutant Ninja Turtles II: The Secret of the Ooze
113749,19,Mallrats
102492,19,My Girl
127723,19,Can't Hardly Wait
120770,19,A Night at the Roxbury
119303,19,Home Alone 3
118548,19,Absolute Power
112401,19,Assassins
120791,19,Practical Magic
185371,19,House on Haunted Hill
117887,19,That Thing You Do!
113481,19,Johnny Mnemonic
118928,19,Dante's Peak
130018,19,I Still Know What You Did Last Summer
109254,19,Beverly Hills Cop III
141926,19,U-571
108211,19,Stalingrad
101917,19,Freddy's Dead: The Final Nightmare
165798,19,Ghost Dog: The Way of the Samurai
112950,19,Empire Records
88850,19,Brewster's Millions
69097,19,"Play It Again, Sam"
83972,19,Friday the 13th Part III
69768,19,Battle for the Planet of the Apes
64040,19,Army of Shadows
91670,19,The Sacrifice
47673,19,White Christmas
18455,19,Sunrise: A Song of Two Humans
56443,19,Sanjuro
46521,19,I Vitelloni
55572,19,A Woman Is a Woman
94608,19,The Accused
67411,19,McCabe & Mrs. Miller
91225,19,Howard the Duck
96332,19,The Unbearable Lightness of Being
417,19,A Trip to the Moon
91949,19,Short Circuit
95174,19,Frantic
68182,19,Aguirre: The Wrath of God
95253,19,The Great Outdoors
88993,19,Day of the Dead
95294,19,Hellbound: Hellraiser II
20530,19,Un chien andalou
43338,19,Ace in the Hole
39689,19,Out of the Past
5325452,18,Boo! A Madea Halloween
3703908,18,Standoff
6739646,18,I Am Heath Ledger
4621872,18,Like Crazy
7160070,18,Along with the Gods: The Two Worlds
5884234,18,First Kill
3660770,18,Monkey Kingdom
4309356,18,Ivy
5969696,18,The Battleship Island
3680410,18,Last Cab to Darwin
3661298,18,Septembers of Shiraz
3859304,18,The Bronze
4652650,18,Please Stand By
5225338,18,The Eyes of My Mother
5446858,18,Zero Days
3978720,18,4th Man Out
4552524,18,Jeruzalem
4651410,18,Precious Cargo
2573858,18,The Stag
2364897,18,The Disappointments Room
2417712,18,Goon: Last of the Enforcers
2926810,18,ABCs of Death 2
3186318,18,Hellion
2908856,18,My Old Lady
3142688,18,Finding Fanny
2981768,18,Patema Inverted
2495118,18,Ip Man: The Final Fight
2402603,18,Felony
3339674,18,Burying the Ex
3280916,18,The Atticus Institute
2352802,18,Goodbye World
2572632,18,Vendetta
3136112,18,Shelter
1935940,18,Get Santa
2076897,18,My Brother the Devil
1701990,18,Detention
1781058,18,Wilson
1945044,18,Exeter
1863201,18,Dark Circles
1814836,18,Project Nim
1865425,18,Kumar
2165735,18,Drug War
2094877,18,Haute Cuisine
1853614,18,A Letter to Momo
2177511,18,Caesar Must Die
1935897,18,Amityville: The Awakening
2073086,18,Still Mine
2023453,18,Diary of a Wimpy Kid: Dog Days
1706598,18,Every Secret Thing
1247640,18,District 13: Ultimatum
1462901,18,All Is Bright
1242545,18,Looking for Eric
1332134,18,King of Devil's Island
1481572,18,Happythankyoumoreplease
1486616,18,Craigslist Joe
1531924,18,The Disappearance of Eleanor Rigby: Him
1403241,18,Wolves
1474276,18,Summer Wars
1265990,18,The Roommate
1646959,18,Bedevilled
1556243,18,The Hypnotist
1389127,18,Texas Killing Fields
1274586,18,Dying of the Light
1334512,18,Arthur
1045778,18,Year One
901487,18,"The Good, The Bad, The Weird"
457433,18,Perfect Stranger
762107,18,I Now Pronounce You Chuck & Larry
974014,18,Creation
952682,18,Shotgun Stories
486946,18,Wild Hogs
929425,18,Gomorrah
469623,18,Things We Lost in the Fire
765120,18,My Blueberry Nights
466893,18,Margaret
473753,18,Angel-A
481536,18,Harold & Kumar Escape from Guantanamo Bay
488085,18,Big Nothing
301470,18,Jeepers Creepers 2
316356,18,Open Range
385700,18,Final Fantasy VII: Advent Children
434139,18,The Last Kiss
259484,18,Paid in Full
272207,18,Narc
349205,18,Cheaper by the Dozen
348333,18,Waiting...
328880,18,Brother Bear
377091,18,Mean Creek
280590,18,Mr. Deeds
324133,18,Swimming Pool
357277,18,Elektra
242193,18,Bully
390221,18,Maria Full of Grace
346156,18,Sky Captain and the World of Tomorrow
248126,18,Kabhi Khushi Kabhie Gham
283509,18,No Man's Land
365929,18,Whiteout
380389,18,Goal! The Dream Begins
245686,18,Joe Dirt
288477,18,Ghost Ship
368709,18,Elizabethtown
414852,18,District B13
384680,18,The Weather Man
402910,18,Chaos
427229,18,Failure to Launch
350261,18,An Unfinished Life
285531,18,Dreamcatcher
434124,18,Kinky Boots
277296,18,The Scorpion King
347618,18,The Cat Returns
424205,18,Joyeux Nol
416212,18,The Secret Life of Bees
99892,18,Joe Versus the Volcano
168786,18,Antwone Fisher
181984,18,Boiler Room
102945,18,Sleeping with the Enemy
172396,18,The End of the Affair
158371,18,Sweet and Lowdown
116231,18,The Bandit
105417,18,Sister Act
115571,18,The Arrival
160862,18,She's All That
110527,18,Miracle on 34th Street
119215,18,Good Burger
113957,18,The Net
162650,18,Shaft
180073,18,Quills
120179,18,Speed 2: Cruise Control
139414,18,Lake Placid
118615,18,Anaconda
183523,18,Mission to Mars
164912,18,Stuart Little
137494,18,Entrapment
55032,18,Jules and Jim
53459,18,Eyes Without a Face
34492,18,Bambi
51744,18,House on Haunted Hill
56732,18,The Exterminating Angel
63415,18,The Party
47136,18,Johnny Guitar
43265,18,The African Queen
66434,18,THX 1138
54389,18,Shoot the Piano Player
97474,18,Halloween 5: The Revenge of Michael Myers
62803,18,Chitty Chitty Bang Bang
32599,18,His Girl Friday
90060,18,St. Elmo's Fire
82089,18,Body Heat
15324,18,"Sherlock, Jr."
57869,18,Band of Outsiders
70290,18,The Last Detail
48750,18,The Trouble with Harry
60315,18,Django
71129,18,Amarcord
66011,18,Love Story
68361,18,The Discreet Charm of the Bourgeoisie
94074,18,Superman IV: The Quest for Peace
32904,18,The Philadelphia Story
76723,18,Slap Shot
48452,18,Ordet
54167,18,Peeping Tom
54387,18,The Time Machine
65126,18,True Grit
89767,18,Pale Rider
32455,18,Fantasia
79714,18,Phantasm
83511,18,48 Hrs.
83791,18,The Dark Crystal
37017,18,Lifeboat
4720702,17,Bushwick
3715406,17,Atari: Game Over
6900644,17,Hasan Minhaj: Homecoming King
3892434,17,That Sugar Film
6108178,17,Disobedience
6135348,17,BPM (Beats per Minute)
4562518,17,The Distinguished Citizen
4936176,17,Mascots
3477064,17,Recep vedik 4
4669264,17,Beirut
4293752,17,Gascoigne
3404158,17,The Suspect
5713232,17,Madaari
4148400,17,Two Hearts As One
4728386,17,Killing Ground
3707114,17,Janis: Little Girl Blue
4565520,17,The Layover
6306064,17,Adrift
7056732,17,Midnight Runners
4019560,17,Exposed
5154288,17,Prevenge
4986134,17,Rebel in the Rye
3799372,17,6 Years
3722062,17,Bokeh
4239726,17,Tanna
4969044,17,Riphagen The Untouchable
3495000,17,Mardaani
5129682,17,King Cobra
2446600,17,Next Goal Wins
2393827,17,Howl
3029558,17,Rurouni Kenshin: Kyoto Inferno
2357377,17,The Berlin File
2345613,17,Leprechaun: Origins
2301592,17,The Dance of Reality
2330866,17,The Thieves
2901736,17,Ilo Ilo
2781516,17,WolfCop
2990738,17,The Terror Live
2776344,17,Pee Mak Phrakanong
2513616,17,Springsteen & I
2395417,17,Still Life
3253624,17,Soaked in Bleach
2737310,17,Mistaken for Strangers
2611652,17,Virgin Mountain
2027231,17,Perfect Sisters
2007360,17,Computer Chess
2219514,17,Fill the Void
1712192,17,Message from the King
1925479,17,Officer Down
2198956,17,Coldwater
1870529,17,Won't Back Down
2017561,17,Journey to the West: Conquering the Demons
2226495,17,Not Safe for Work
1901040,17,Wrong
1942989,17,The Citizen
1974420,17,Rules Don't Apply
2150332,17,Renoir
2044801,17,Kite
1668200,17,Sarah's Key
2061702,17,Hotarubi no Mori e
1244668,17,Soul Kitchen
1277936,17,Cropsey
1222817,17,Zookeeper
1280558,17,A Wednesday!
1434435,17,Mother's Day
1194417,17,Casino Jack
1261945,17,Sex and the City 2
1361835,17,The Silence
1606384,17,My Way
1470023,17,MacGruber
1073105,17,The Descent: Part 2
466909,17,The Omen
468565,17,Tsotsi
1167638,17,22 Bullets
482599,17,Shutter
489237,17,The Nanny Diaries
455857,17,When a Stranger Calls
460745,17,Chaos Theory
464041,17,The Lazarus Project
446059,17,Fearless
452625,17,Good Luck Chuck
880578,17,Untraceable
449010,17,Eragon
844286,17,The Brothers Bloom
455967,17,John Tucker Must Die
1084950,17,Rachel Getting Married
497116,17,An Inconvenient Truth
806203,17,Carriers
449089,17,RV
486051,17,Wind Chill
462200,17,Black Snake Moan
810784,17,Bright Star
800308,17,Appaloosa
963178,17,The International
482546,17,Miss Potter
970411,17,City of Ember
368794,17,I'm Not There.
398883,17,The Consequences of Love
345950,17,The SpongeBob SquarePants Movie
378947,17,Melinda and Melinda
385705,17,The Football Factory
363226,17,Zatoichi
286499,17,Bend It Like Beckham
315983,17,House of Sand and Fog
317303,17,Daddy Day Care
271668,17,National Security
328832,17,The Animatrix
298845,17,In America
283111,17,National Lampoon's Van Wilder
374536,17,Bewitched
305206,17,American Splendor
329575,17,Seabiscuit
316465,17,Radio
264935,17,Murder by Numbers
316396,17,Peter Pan
329774,17,xXx: State of the Union
396555,17,Meet the Robinsons
247638,17,The Princess Diaries
305711,17,Just Married
220506,17,Halloween: Resurrection
370032,17,Ultraviolet
113540,17,Kids
107507,17,Manhattan Murder Mystery
109642,17,Dolores Claiborne
112682,17,The City of Lost Children
104868,17,The Mighty Ducks
131857,17,BASEketball
106220,17,Addams Family Values
120832,17,Snake Eyes
146336,17,Urban Legend
102511,17,Naked Lunch
108002,17,Rudy
157016,17,I Stand Alone
116669,17,Jack
120657,17,The 13th Warrior
110008,17,Pom Poko
124298,17,Blast from the Past
120434,17,Vegas Vacation
116242,17,Everyone Says I Love You
120738,17,Lost in Space
120053,17,The Saint
185014,17,Wonder Boys
120263,17,Songs from the Second Floor
60138,17,Au Hasard Balthazar
87985,17,Red Dawn
63462,17,The Producers
86006,17,Never Say Never Again
96288,17,Landscape in the Mist
90555,17,Crocodile Dundee
67959,17,Walkabout
86197,17,The Right Stuff
87957,17,Purple Rain
70077,17,The Friends of Eddie Coyle
93640,17,No Way Out
49902,17,A Man Escaped
67549,17,The Panic in Needle Park
49366,17,Invasion of the Body Snatchers
60153,17,Batman
51036,17,Sweet Smell of Success
83946,17,Fitzcarraldo
82158,17,Chariots of Fire
68408,17,Conquest of the Planet of the Apes
95468,17,A Short Film About Killing
51459,17,Cat on a Hot Tin Roof
67093,17,Fiddler on the Roof
97981,17,A Nightmare on Elm Street: The Dream Child
51207,17,The Wrong Man
92513,17,Adventures in Babysitting
77711,17,Autumn Sonata
3469910,16,"Black Coal, Thin Ice"
4738360,16,The Last King
4649416,16,Almost Christmas
4189442,16,Expelled
4530884,16,I Spit on Your Grave III: Vengeance is Mine
5059406,16,I Am the Pretty Thing That Lives in the House
5280626,16,Becoming Zlatan
4298958,16,Sweet Bean
3654796,16,Creep 2
4511200,16,Manifesto
3877674,16,Men & Chicken
3923662,16,The ReZort
4210080,16,The Confirmation
5108476,16,Befikre
3793788,16,The Escort
3748440,16,Blue Mountain State: The Rise of Thadland
5935704,16,Padmaavat
4486986,16,All I See Is You
5126922,16,The Pirates of Somalia
3593046,16,Lost in the Sun
6953076,16,Sheikh Jackson
6574146,16,Blame!
3775202,16,I Am a Hero
5517438,16,7 Aos
3438354,16,I Can Quit Whenever I Want
5275828,16,Lo and Behold: Reveries of the Connected World
3993894,16,Queen of Earth
6736782,16,Louis C.K. 2017
6648926,16,Dave Chappelle: The Age of Spin
2753778,16,"The Death of ""Superman Lives"": What Happened?"
3066270,16,Sole a catinelle
3013528,16,The Harry Hill Movie
2523600,16,Long Live Freedom
2554270,16,The Tower
3026488,16,Alone in Berlin
3236120,16,I'll See You in My Dreams
2387513,16,The Liberator
2776878,16,Thank You for Your Service
3173910,16,Hasee Toh Phasee
2275802,16,Satyagraha
3289712,16,Jenny's Wedding
2483260,16,Tinker Bell and the Pirate Fairy
2962726,16,The Anomaly
3155604,16,The Geographer Drank His Globe Away
2402085,16,Jimi: All Is by My Side
2402091,16,The Reunion
3138104,16,The Hungover Games
2377938,16,Special 26
3138782,16,Mucize
3264102,16,Red Army
1906329,16,As Cool as I Am
2190838,16,Stage Fright
1741225,16,I Am
1839642,16,The Face of Love
1928330,16,Bad Ass
2215719,16,Katy Perry: Part of Me
1787660,16,Being Elmo: A Puppeteer's Journey
1951166,16,Capital
1745787,16,The Tribe
2061712,16,Interview with a Hitman
1784538,16,Miss Representation
2011953,16,Keep the Lights On
2051894,16,Home Run
1965162,16,Boys of Abu Ghraib
2125653,16,The House I Live In
2073016,16,The Other Son
1663321,16,Chicken with Plums
2097331,16,The Family Fang
2186812,16,It Boy
1728196,16,Hara-Kiri: Death of a Samurai
1758610,16,Unconditional
1820488,16,War Witch
1753496,16,Resident Evil: Damnation
2024506,16,Straight A's
1778338,16,The Culture High
1986994,16,The Wicked
1582271,16,The Good Doctor
1213644,16,Disaster Movie
1487931,16,Khumba
1183911,16,Mr. Nice
1343703,16,Fortress of War
1528734,16,Food Matters
1634121,16,Intruders
1411704,16,Hop
1368440,16,Branded
1422032,16,Even the Rain
1559036,16,The Motel Life
1640711,16,A Few Best Men
1560139,16,Boy
1197628,16,Observe and Report
1465487,16,Heartbreaker
1552224,16,Outcast
1234654,16,Greenberg
1641841,16,Skin Trade
1316037,16,Birdemic: Shock and Terror
1422020,16,Dog Pound
808185,16,The Bothersome Man
795493,16,Cassandra's Dream
437863,16,The Benchwarmers
1068641,16,The Burning Plain
484740,16,Love in the Time of Cholera
1075417,16,Race to Witch Mountain
1016268,16,Enron: The Smartest Guys in the Room
901507,16,Rise of the Footsoldier
800240,16,Deception
841044,16,2 Days in Paris
896798,16,Cleaner
1087578,16,Still Walking
839980,16,Semi-Pro
795441,16,Winter in Wartime
445620,16,Paradise Now
1112782,16,Thick as Thieves
1139592,16,Jeepers Creepers 3
845439,16,Fireworks Wednesday
347246,16,Ghost in the Shell 2: Innocence
238546,16,Queen of the Damned
419294,16,The Three Burials of Melquiades Estrada
322802,16,Jackass: The Movie
265029,16,America's Sweethearts
423294,16,Surf's Up
430308,16,Get Rich or Die Tryin'
218839,16,Best in Show
266465,16,A Man Apart
227538,16,Spy Kids
409379,16,In Secret
424993,16,Employee of the Month
356470,16,A Cinderella Story
365830,16,Tenacious D in The Pick of Destiny
327679,16,Ella Enchanted
327162,16,The Stepford Wives
406375,16,Zathura: A Space Adventure
426592,16,Superhero Movie
221073,16,Chopper
362120,16,Scary Movie 4
419946,16,The Marine
416236,16,The Spiderwick Chronicles
433416,16,The Namesake
285492,16,Cube 2: Hypercube
388125,16,In Her Shoes
374569,16,Che: Part Two
139699,16,Varsity Blues
98327,16,The Seventh Continent
190138,16,The Whole Nine Yards
117883,16,Thesis
163187,16,Runaway Bride
115857,16,Chain Reaction
165929,16,Romeo Must Die
100112,16,The Hairdresser's Husband
108473,16,The Vanishing
120877,16,Vampires
118972,16,The Devil's Own
103956,16,Child's Play 3
107076,16,Hard Target
138304,16,The Astronaut's Wife
185183,16,Battlefield Earth
111756,16,Wyatt Earp
106965,16,Free Willy
138749,16,The Road to El Dorado
119141,16,Fools Rush In
120483,16,The Man Who Knew Too Little
191397,16,The Replacements
108525,16,Wayne's World 2
110057,16,Hoop Dreams
112870,16,Dilwale Dulhania Le Jayenge
199753,16,Red Planet
114558,16,Strange Days
114781,16,Under Siege 2: Dark Territory
169102,16,Lagaan: Once Upon a Time in India
119395,16,The Jackal
184858,16,Reindeer Games
84335,16,Missing
97940,16,Mystery Train
94947,16,Dangerous Liaisons
50419,16,Funny Face
81455,16,Scanners
71222,16,Black Christmas
